dataset,model,seed,init-lr,dropout,layer-sizes,batch-size,max-attempt-count,max-attempt-filter,onehot-input,output-per-skill,n-heads,acc,auc,prec,recall,f1,mcc,rmse,aic,aicc,bic,log-loss
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_50_20_100,32,200,split,true,,,0.744/0.028,0.698/0.024,0.759/0.028,0.953/0.011,0.845/0.02,0.197/0.02,0.419/0.019,,,,0.529/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_50_50_1,32,200,split,true,true,,0.744/0.028,0.697/0.022,0.757/0.026,0.958/0.011,0.846/0.02,0.188/0.017,0.42/0.019,,,,0.533/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_50_50_1,32,200,split,,true,,0.743/0.03,0.696/0.023,0.761/0.027,0.947/0.015,0.844/0.022,0.199/0.017,0.421/0.02,,,,0.536/0.04
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_50_20_100,32,200,split,,,,0.75/0.028,0.714/0.022,0.766/0.03,0.949/0.013,0.847/0.02,0.228/0.025,0.415/0.019,,,,0.52/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_50_50_100,32,200,split,,,,0.745/0.028,0.696/0.023,0.756/0.027,0.961/0.01,0.846/0.02,0.19/0.009,0.419/0.019,,,,0.529/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_20_20_1,32,200,split,true,true,,0.744/0.028,0.696/0.023,0.757/0.027,0.957/0.012,0.846/0.02,0.191/0.018,0.42/0.019,,,,0.534/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_20_20_100,32,200,split,true,,,0.743/0.029,0.693/0.022,0.756/0.027,0.959/0.01,0.845/0.021,0.185/0.009,0.42/0.019,,,,0.532/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_50_20_50,32,200,split,true,,,0.742/0.029,0.689/0.022,0.753/0.028,0.962/0.009,0.845/0.021,0.173/0.009,0.422/0.019,,,,0.534/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_20_50_1,32,200,split,,true,,0.744/0.029,0.697/0.024,0.76/0.027,0.949/0.013,0.844/0.021,0.198/0.018,0.42/0.019,,,,0.534/0.04
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_20_50_100,32,200,split,,,,0.75/0.028,0.716/0.023,0.766/0.03,0.949/0.013,0.848/0.019,0.231/0.027,0.415/0.02,,,,0.519/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_20_50_100,32,200,split,,,,0.747/0.029,0.7/0.023,0.759/0.027,0.959/0.011,0.847/0.021,0.206/0.017,0.418/0.019,,,,0.527/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_50_50_50,32,200,split,true,,,0.744/0.028,0.698/0.023,0.759/0.028,0.954/0.009,0.845/0.02,0.196/0.015,0.419/0.019,,,,0.53/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_20_20_100,32,200,split,true,,,0.742/0.029,0.69/0.021,0.754/0.028,0.962/0.012,0.845/0.021,0.176/0.011,0.421/0.019,,,,0.533/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_50_50_1,32,200,split,true,true,,0.745/0.028,0.698/0.023,0.758/0.027,0.956/0.013,0.846/0.02,0.195/0.016,0.42/0.019,,,,0.533/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_20_50_50,32,200,split,true,,,0.744/0.029,0.693/0.022,0.755/0.028,0.963/0.01,0.846/0.02,0.182/0.016,0.42/0.019,,,,0.532/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_50_20_1,32,200,split,true,true,,0.745/0.028,0.701/0.023,0.759/0.027,0.956/0.011,0.846/0.02,0.198/0.017,0.419/0.019,,,,0.53/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_50_20_1,32,200,split,true,true,,0.744/0.028,0.695/0.023,0.756/0.027,0.959/0.012,0.846/0.02,0.186/0.019,0.42/0.019,,,,0.533/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_50_50_50,32,200,split,,,,0.75/0.027,0.716/0.021,0.767/0.027,0.946/0.011,0.847/0.02,0.231/0.016,0.414/0.019,,,,0.519/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_50_50_100,32,200,split,true,,,0.745/0.029,0.695/0.022,0.757/0.027,0.959/0.012,0.846/0.021,0.193/0.014,0.42/0.019,,,,0.53/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_50_20_100,32,200,split,true,,,0.744/0.029,0.696/0.024,0.759/0.028,0.952/0.013,0.845/0.021,0.196/0.02,0.42/0.02,,,,0.53/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_20_20_100,32,200,split,,,,0.749/0.028,0.711/0.022,0.766/0.031,0.947/0.012,0.846/0.02,0.227/0.029,0.416/0.019,,,,0.522/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_50_20_1,32,200,split,,true,,0.741/0.029,0.687/0.024,0.756/0.027,0.955/0.014,0.844/0.021,0.177/0.018,0.423/0.019,,,,0.54/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_50_50_100,32,200,split,true,,,0.743/0.029,0.694/0.023,0.758/0.028,0.953/0.014,0.845/0.021,0.192/0.022,0.42/0.019,,,,0.532/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_20_50_50,32,200,split,,,,0.749/0.027,0.715/0.021,0.764/0.029,0.953/0.011,0.848/0.019,0.223/0.02,0.415/0.019,,,,0.52/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_50_50_1,32,200,split,,true,,0.748/0.028,0.712/0.022,0.768/0.026,0.94/0.014,0.845/0.021,0.232/0.019,0.416/0.019,,,,0.526/0.04
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_50_20_1,32,200,split,true,true,,0.744/0.029,0.696/0.023,0.758/0.028,0.956/0.011,0.846/0.021,0.194/0.02,0.42/0.019,,,,0.533/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_50_50_50,32,200,split,true,,,0.744/0.028,0.694/0.022,0.756/0.027,0.96/0.009,0.846/0.02,0.187/0.008,0.42/0.019,,,,0.531/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_20_20_1,32,200,split,true,true,,0.746/0.029,0.702/0.024,0.761/0.028,0.954/0.011,0.846/0.021,0.206/0.019,0.419/0.019,,,,0.53/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_50_50_100,32,200,split,true,,,0.744/0.029,0.693/0.022,0.756/0.028,0.96/0.011,0.846/0.02,0.186/0.016,0.42/0.019,,,,0.531/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_20_20_100,32,200,split,,,,0.75/0.027,0.716/0.021,0.769/0.027,0.942/0.012,0.846/0.02,0.236/0.016,0.415/0.019,,,,0.519/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_50_20_50,32,200,split,,,,0.743/0.029,0.691/0.022,0.755/0.028,0.962/0.009,0.846/0.021,0.18/0.013,0.421/0.019,,,,0.533/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_50_20_1,32,200,split,,true,,0.747/0.028,0.705/0.022,0.763/0.026,0.949/0.013,0.846/0.021,0.216/0.012,0.418/0.019,,,,0.53/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_20_50_1,32,200,split,,true,,0.744/0.029,0.697/0.022,0.76/0.028,0.952/0.011,0.845/0.021,0.197/0.016,0.42/0.019,,,,0.536/0.04
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_50_50_100,32,200,split,true,,,0.745/0.029,0.696/0.022,0.757/0.027,0.959/0.009,0.846/0.021,0.192/0.011,0.42/0.019,,,,0.53/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_20_20_1,32,200,split,true,true,,0.745/0.029,0.701/0.024,0.759/0.027,0.955/0.013,0.846/0.021,0.198/0.018,0.419/0.019,,,,0.529/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_20_20_1,32,200,split,,true,,0.744/0.029,0.696/0.022,0.759/0.028,0.953/0.011,0.845/0.021,0.196/0.017,0.42/0.019,,,,0.534/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_50_20_50,32,200,split,true,,,0.745/0.029,0.7/0.023,0.76/0.028,0.952/0.014,0.845/0.021,0.201/0.019,0.419/0.02,,,,0.528/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_50_20_100,32,200,split,,,,0.75/0.028,0.711/0.021,0.765/0.026,0.951/0.012,0.848/0.02,0.227/0.014,0.415/0.019,,,,0.522/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_20_50_100,32,200,split,,,,0.75/0.028,0.716/0.022,0.769/0.027,0.94/0.014,0.846/0.02,0.237/0.015,0.415/0.019,,,,0.519/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_20_20_1,32,200,split,,true,,0.746/0.028,0.699/0.023,0.76/0.027,0.954/0.011,0.846/0.021,0.204/0.016,0.419/0.019,,,,0.532/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_20_50_1,32,200,split,true,true,,0.745/0.028,0.702/0.023,0.76/0.027,0.954/0.012,0.846/0.021,0.201/0.016,0.419/0.019,,,,0.529/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_20_20_50,32,200,split,true,,,0.745/0.029,0.699/0.022,0.759/0.027,0.955/0.012,0.846/0.021,0.199/0.015,0.419/0.019,,,,0.528/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_50_50_50,32,200,split,,,,0.75/0.027,0.713/0.022,0.767/0.028,0.947/0.011,0.847/0.02,0.234/0.017,0.415/0.019,,,,0.52/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_50_50_100,32,200,split,true,,,0.744/0.029,0.696/0.023,0.759/0.028,0.952/0.011,0.845/0.021,0.195/0.019,0.42/0.019,,,,0.531/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_50_20_100,32,200,split,true,,,0.744/0.029,0.694/0.022,0.756/0.027,0.96/0.011,0.846/0.02,0.188/0.013,0.42/0.019,,,,0.531/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_50_20_50,32,200,split,,,,0.75/0.028,0.714/0.021,0.766/0.029,0.948/0.008,0.847/0.02,0.229/0.021,0.415/0.019,,,,0.52/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_20_20_50,32,200,split,,,,0.75/0.028,0.715/0.022,0.767/0.028,0.945/0.012,0.847/0.02,0.234/0.018,0.415/0.019,,,,0.52/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_50_20_50,32,200,split,,,,0.75/0.028,0.709/0.022,0.765/0.028,0.951/0.009,0.848/0.02,0.227/0.018,0.416/0.019,,,,0.523/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_50_50_1,32,200,split,,true,,0.745/0.028,0.699/0.022,0.762/0.025,0.948/0.016,0.845/0.021,0.205/0.02,0.42/0.019,,,,0.535/0.04
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,50_50_50_100,32,200,split,,,,0.75/0.028,0.713/0.022,0.766/0.027,0.95/0.012,0.848/0.02,0.23/0.013,0.415/0.019,,,,0.52/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_50_20_50,32,200,split,,,,0.75/0.027,0.714/0.02,0.766/0.027,0.948/0.012,0.847/0.02,0.23/0.016,0.415/0.019,,,,0.52/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_20_50_100,32,200,split,true,,,0.743/0.029,0.693/0.022,0.755/0.027,0.961/0.009,0.846/0.02,0.183/0.009,0.42/0.019,,,,0.531/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 3,0.2,100_50_20_50,32,200,split,true,,,0.743/0.029,0.69/0.022,0.753/0.028,0.965/0.01,0.846/0.02,0.174/0.012,0.421/0.019,,,,0.533/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_20_50_100,32,200,split,true,,,0.745/0.028,0.699/0.025,0.761/0.029,0.951/0.007,0.845/0.02,0.202/0.017,0.419/0.02,,,,0.529/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_50_50_50,32,200,split,true,,,0.745/0.028,0.7/0.022,0.759/0.026,0.955/0.012,0.846/0.021,0.199/0.016,0.419/0.019,,,,0.528/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_50_20_50,32,200,split,true,,,0.743/0.029,0.693/0.022,0.755/0.027,0.96/0.009,0.846/0.021,0.183/0.01,0.42/0.019,,,,0.532/0.037
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_20_50_1,32,200,split,true,true,,0.745/0.029,0.698/0.023,0.759/0.028,0.955/0.012,0.846/0.021,0.198/0.018,0.42/0.019,,,,0.533/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_20_20_50,32,200,split,true,,,0.744/0.029,0.697/0.022,0.758/0.026,0.955/0.012,0.845/0.021,0.192/0.015,0.419/0.019,,,,0.53/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_50_50_1,32,200,split,true,true,,0.744/0.029,0.698/0.024,0.757/0.027,0.957/0.014,0.845/0.021,0.189/0.017,0.42/0.019,,,,0.533/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_20_50_50,32,200,split,,,,0.747/0.029,0.699/0.024,0.76/0.028,0.957/0.009,0.847/0.02,0.207/0.017,0.418/0.019,,,,0.528/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,100_20_20_100,32,200,split,true,,,0.743/0.028,0.694/0.024,0.758/0.028,0.953/0.011,0.845/0.021,0.192/0.015,0.42/0.019,,,,0.532/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_20_20_1,32,200,split,,true,,0.744/0.029,0.696/0.023,0.76/0.027,0.951/0.012,0.845/0.021,0.196/0.018,0.42/0.019,,,,0.535/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 2,0.2,50_50_50_100,32,200,split,,,,0.75/0.027,0.716/0.02,0.767/0.028,0.945/0.012,0.847/0.019,0.234/0.02,0.415/0.018,,,,0.52/0.037
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_20_50_50,32,200,split,true,,,0.745/0.029,0.7/0.023,0.761/0.027,0.95/0.014,0.845/0.021,0.202/0.013,0.419/0.02,,,,0.528/0.039
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,100_50_20_50,32,200,split,true,,,0.744/0.029,0.697/0.023,0.758/0.028,0.954/0.012,0.845/0.02,0.193/0.019,0.419/0.02,,,,0.53/0.039
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,100_20_20_1,32,200,split,,true,,0.746/0.029,0.699/0.021,0.761/0.027,0.954/0.011,0.846/0.021,0.206/0.018,0.419/0.019,,,,0.532/0.038
ASSISTments 2015,DKVMN-Paper,42,1e 2,0.2,50_50_20_100,32,200,split,,,,0.75/0.027,0.716/0.021,0.769/0.027,0.941/0.012,0.846/0.02,0.237/0.02,0.414/0.019,,,,0.519/0.038
ASSISTments 2015,DKVMN-Paper,13,1e 3,0.2,50_20_20_50,32,200,split,true,,,0.743/0.029,0.693/0.022,0.755/0.027,0.96/0.009,0.846/0.021,0.183/0.01,0.42/0.019,,,,0.532/0.037
ASSISTments 2015,LSTM-DKT-S+,42,1e 3,0.2,50_1_1_100,32,200,split,true,,,0.749/0.027,0.716/0.018,0.763/0.026,0.953/0.013,0.847/0.02,0.219/0.013,0.415/0.018,,,,0.519/0.036
ASSISTments 2015,LSTM-DKT-S+,42,1e 2,0.2,50_1_1_100,32,200,split,true,,,0.749/0.027,0.716/0.018,0.765/0.027,0.948/0.011,0.847/0.02,0.225/0.015,0.415/0.018,,,,0.519/0.036
ASSISTments 2015,LSTM-DKT-S+,42,1e 3,0.2,50_1_20_100,32,200,split,,,,0.75/0.028,0.72/0.018,0.765/0.026,0.949/0.012,0.847/0.021,0.228/0.011,0.413/0.018,,,,0.516/0.037
ASSISTments 2015,LSTM-DKT-S+,42,1e 2,0.2,50_1_1_50,32,200,split,true,,,0.749/0.028,0.717/0.018,0.765/0.027,0.95/0.01,0.847/0.02,0.224/0.016,0.414/0.018,,,,0.519/0.036
ASSISTments 2015,LSTM-DKT-S+,42,1e 2,0.2,50_1_50_1,32,200,split,,true,,0.749/0.027,0.72/0.02,0.769/0.025,0.94/0.014,0.846/0.021,0.234/0.013,0.414/0.019,,,,0.517/0.038
ASSISTments 2015,LSTM-DKT-S+,13,1e 3,0.2,50_1_1_50,32,200,split,true,,,0.749/0.028,0.717/0.018,0.762/0.026,0.956/0.011,0.848/0.02,0.218/0.011,0.414/0.019,,,,0.519/0.037
ASSISTments 2015,LSTM-DKT-S+,13,1e 3,0.2,50_1_50_50,32,200,split,,,,0.75/0.027,0.719/0.018,0.765/0.027,0.951/0.01,0.847/0.02,0.226/0.01,0.414/0.018,,,,0.518/0.036
ASSISTments 2015,LSTM-DKT-S+,42,1e 3,0.2,50_1_50_100,32,200,split,,,,0.749/0.027,0.718/0.018,0.764/0.025,0.952/0.013,0.848/0.02,0.223/0.008,0.414/0.018,,,,0.518/0.036
ASSISTments 2015,LSTM-DKT-S+,42,1e 3,0.2,100_1_1_50,32,200,split,true,,,0.749/0.027,0.716/0.018,0.761/0.026,0.957/0.011,0.848/0.02,0.214/0.012,0.415/0.018,,,,0.519/0.036
ASSISTments 2015,LSTM-DKT-S+,13,1e 2,0.2,50_1_1_100,32,200,split,true,,,0.749/0.028,0.717/0.018,0.765/0.028,0.95/0.009,0.847/0.02,0.225/0.016,0.414/0.018,,,,0.519/0.036
ASSISTments 2015,LSTM-DKT-S+,13,1e 2,0.2,50_1_50_1,32,200,split,,true,,0.75/0.027,0.721/0.021,0.769/0.026,0.942/0.012,0.846/0.02,0.235/0.015,0.413/0.019,,,,0.517/0.038
ASSISTments 2015,LSTM-DKT-S+,42,1e 2,0.2,50_1_20_1,32,200,split,,true,,0.75/0.027,0.721/0.021,0.769/0.026,0.94/0.014,0.846/0.021,0.236/0.016,0.414/0.019,,,,0.517/0.038
ASSISTments 2015,LSTM-DKT-S+,42,1e 2,0.2,100_1_1_100,32,200,split,true,,,0.749/0.028,0.716/0.018,0.764/0.027,0.95/0.01,0.847/0.02,0.224/0.013,0.415/0.018,,,,0.519/0.035
ASSISTments 2015,LSTM-DKT-S+,42,1e 3,0.2,100_1_20_100,32,200,split,,,,0.75/0.027,0.72/0.018,0.765/0.026,0.951/0.012,0.848/0.02,0.228/0.008,0.414/0.018,,,,0.517/0.036
ASSISTments 2015,LSTM-DKT-S+,13,1e 3,0.2,100_1_1_100,32,200,split,true,,,0.749/0.027,0.717/0.018,0.763/0.025,0.954/0.014,0.848/0.02,0.219/0.012,0.414/0.018,,,,0.518/0.036
ASSISTments 2015,LSTM-DKT-S+,42,1e 2,0.2,100_1_50_100,32,200,split,,,,0.749/0.027,0.717/0.017,0.766/0.027,0.946/0.011,0.847/0.02,0.229/0.013,0.415/0.017,,,,0.519/0.034
ASSISTments 2015,LSTM-DKT-S+,42,1e 3,0.2,50_1_1_50,32,200,split,true,,,0.749/0.028,0.716/0.019,0.762/0.027,0.956/0.011,0.848/0.02,0.218/0.013,0.415/0.019,,,,0.519/0.037
ASSISTments 2015,LSTM-DKT-S+,42,1e 3,0.2,50_1_20_50,32,200,split,,,,0.75/0.027,0.72/0.018,0.765/0.025,0.95/0.015,0.847/0.021,0.227/0.008,0.413/0.018,,,,0.516/0.036
ASSISTments 2015,LSTM-DKT-S+,42,1e 3,0.2,50_1_20_1,32,200,split,,true,,0.751/0.028,0.724/0.021,0.769/0.026,0.942/0.013,0.847/0.021,0.24/0.013,0.413/0.019,,,,0.515/0.038
ASSISTments 2015,LSTM-DKT-S+,13,1e 2,0.2,100_1_50_50,32,200,split,,,,0.746/0.028,0.704/0.03,0.759/0.031,0.957/0.02,0.847/0.02,0.196/0.063,0.418/0.019,,,,0.526/0.038
ASSISTments 2015,LSTM-DKT-S+,13,1e 3,0.2,50_1_1_1,32,200,split,true,true,,0.75/0.028,0.724/0.02,0.767/0.027,0.946/0.013,0.847/0.021,0.234/0.015,0.413/0.019,,,,0.515/0.037
ASSISTments 2015,LSTM-DKT-S+,13,1e 3,0.2,50_1_1_100,32,200,split,true,,,0.749/0.028,0.716/0.018,0.762/0.026,0.956/0.011,0.848/0.02,0.216/0.011,0.415/0.018,,,,0.519/0.037
ASSISTments 2015,LSTM-DKT-S+,42,1e 2,0.2,100_1_50_1,32,200,split,,true,,0.75/0.028,0.72/0.021,0.768/0.026,0.943/0.013,0.846/0.02,0.233/0.015,0.414/0.019,,,,0.518/0.038
ASSISTments 2015,LSTM-DKT-S+,13,1e 2,0.2,100_1_50_1,32,200,split,,true,,0.749/0.027,0.721/0.02,0.768/0.027,0.941/0.011,0.846/0.02,0.234/0.013,0.414/0.019,,,,0.517/0.037
ASSISTments 2015,LSTM-DKT-S+,42,1e 3,0.2,100_1_50_100,32,200,split,,,,0.75/0.027,0.718/0.018,0.764/0.025,0.951/0.013,0.847/0.02,0.224/0.008,0.414/0.018,,,,0.518/0.036
ASSISTments 2015,LSTM-DKT-S+,13,1e 2,0.2,50_1_20_100,32,200,split,,,,0.75/0.028,0.719/0.019,0.766/0.026,0.948/0.013,0.847/0.021,0.229/0.015,0.414/0.018,,,,0.517/0.036
ASSISTments 2015,LSTM-DKT-S+,13,1e 2,0.2,100_1_50_100,32,200,split,,,,0.749/0.028,0.716/0.018,0.764/0.027,0.951/0.012,0.847/0.02,0.224/0.015,0.415/0.018,,,,0.519/0.036
ASSISTments 2015,LSTM-DKT-S+,42,1e 2,0.2,50_1_50_100,32,200,split,,,,0.749/0.027,0.717/0.017,0.766/0.028,0.947/0.011,0.847/0.02,0.229/0.014,0.415/0.018,,,,0.519/0.035
ASSISTments 2015,LSTM-DKT-S+,42,1e 3,0.2,100_1_50_1,32,200,split,,true,,0.75/0.027,0.724/0.021,0.77/0.025,0.939/0.016,0.846/0.021,0.239/0.013,0.413/0.019,,,,0.515/0.038
ASSISTments 2015,LSTM-DKT-S+,13,1e 3,0.2,100_1_20_1,32,200,split,,true,,0.751/0.027,0.724/0.02,0.769/0.027,0.943/0.011,0.847/0.02,0.239/0.015,0.413/0.019,,,,0.515/0.038
ASSISTments 2015,LSTM-DKT-S+,13,1e 3,0.2,100_1_50_100,32,200,split,,,,0.75/0.027,0.719/0.018,0.765/0.026,0.95/0.011,0.847/0.02,0.225/0.013,0.414/0.018,,,,0.517/0.036
ASSISTments 2015,LSTM-DKT-S+,13,1e 3,0.2,100_1_50_1,32,200,split,,true,,0.751/0.027,0.725/0.02,0.769/0.026,0.943/0.013,0.847/0.02,0.238/0.015,0.412/0.019,,,,0.514/0.038
ASSISTments 2015,LSTM-DKT-S+,13,1e 2,0.2,50_1_1_50,32,200,split,true,,,0.749/0.028,0.716/0.017,0.763/0.027,0.955/0.01,0.848/0.02,0.22/0.013,0.415/0.018,,,,0.519/0.036
ASSISTments 2015,LSTM-DKT-S+,42,1e 3,0.2,100_1_1_1,32,200,split,true,true,,0.75/0.027,0.723/0.02,0.766/0.026,0.948/0.014,0.847/0.02,0.231/0.014,0.413/0.019,,,,0.516/0.038
ASSISTments 2015,LSTM-DKT-S+,13,1e 2,0.2,100_1_1_100,32,200,split,true,,,0.749/0.028,0.717/0.018,0.762/0.028,0.957/0.009,0.848/0.02,0.218/0.014,0.414/0.019,,,,0.519/0.037
ASSISTments 2015,LSTM-DKT-S+,13,1e 3,0.2,50_1_50_100,32,200,split,,,,0.75/0.027,0.719/0.017,0.765/0.027,0.951/0.01,0.848/0.02,0.227/0.014,0.414/0.018,,,,0.517/0.036
ASSISTments 2015,LSTM-DKT-S+,13,1e 2,0.2,50_1_1_1,32,200,split,true,true,,0.75/0.027,0.721/0.019,0.767/0.026,0.946/0.01,0.847/0.02,0.23/0.014,0.414/0.018,,,,0.517/0.037
ASSISTments 2015,LSTM-DKT-S+,13,1e 2,0.2,100_1_1_50,32,200,split,true,,,0.75/0.028,0.717/0.018,0.764/0.028,0.952/0.011,0.848/0.02,0.224/0.017,0.414/0.018,,,,0.519/0.036
ASSISTments 2015,LSTM-DKT-S+,42,1e 3,0.2,100_1_50_50,32,200,split,,,,0.75/0.027,0.718/0.018,0.765/0.025,0.95/0.014,0.847/0.02,0.225/0.009,0.414/0.018,,,,0.517/0.036
ASSISTments 2015,LSTM-DKT-S+,42,1e 2,0.2,50_1_1_1,32,200,split,true,true,,0.749/0.028,0.721/0.021,0.766/0.025,0.946/0.015,0.847/0.021,0.228/0.014,0.414/0.019,,,,0.517/0.038
ASSISTments 2015,LSTM-DKT-S+,13,1e 2,0.2,50_1_50_50,32,200,split,,,,0.75/0.028,0.718/0.018,0.765/0.027,0.951/0.012,0.847/0.02,0.225/0.017,0.414/0.018,,,,0.518/0.036
ASSISTments 2015,LSTM-DKT-S+,42,1e 3,0.2,100_1_1_100,32,200,split,true,,,0.749/0.028,0.716/0.019,0.762/0.027,0.954/0.011,0.847/0.02,0.217/0.014,0.415/0.019,,,,0.519/0.037
ASSISTments 2015,LSTM-DKT-S+,13,1e 3,0.2,100_1_1_1,32,200,split,true,true,,0.75/0.028,0.723/0.02,0.766/0.026,0.949/0.012,0.848/0.02,0.231/0.013,0.413/0.019,,,,0.515/0.037
ASSISTments 2015,LSTM-DKT-S+,42,1e 2,0.2,100_1_50_50,32,200,split,,,,0.749/0.027,0.716/0.018,0.767/0.028,0.943/0.014,0.846/0.02,0.231/0.019,0.415/0.018,,,,0.52/0.035
ASSISTments 2015,LSTM-DKT-S+,42,1e 2,0.2,100_1_1_1,32,200,split,true,true,,0.749/0.027,0.72/0.02,0.767/0.026,0.944/0.014,0.846/0.021,0.23/0.011,0.414/0.019,,,,0.517/0.038
ASSISTments 2015,LSTM-DKT-S+,13,1e 3,0.2,100_1_1_50,32,200,split,true,,,0.749/0.028,0.717/0.018,0.762/0.026,0.955/0.011,0.848/0.02,0.217/0.01,0.415/0.018,,,,0.519/0.036
ASSISTments 2015,LSTM-DKT-S+,42,1e 3,0.2,100_1_20_50,32,200,split,,,,0.75/0.027,0.72/0.018,0.765/0.026,0.951/0.013,0.848/0.02,0.227/0.007,0.414/0.018,,,,0.517/0.036
ASSISTments 2015,LSTM-DKT-S+,42,1e 3,0.2,50_1_1_1,32,200,split,true,true,,0.75/0.027,0.724/0.021,0.767/0.025,0.947/0.016,0.847/0.02,0.233/0.012,0.413/0.019,,,,0.516/0.038
ASSISTments 2015,LSTM-DKT-S+,13,1e 2,0.2,100_1_20_100,32,200,split,,,,0.75/0.028,0.719/0.019,0.764/0.027,0.952/0.015,0.848/0.02,0.225/0.019,0.414/0.018,,,,0.518/0.036
ASSISTments 2015,LSTM-DKT-S+,13,1e 3,0.2,50_1_20_50,32,200,split,,,,0.75/0.027,0.72/0.018,0.765/0.026,0.951/0.011,0.848/0.02,0.228/0.01,0.414/0.018,,,,0.517/0.036
ASSISTments 2015,LSTM-DKT-S+,42,1e 2,0.2,50_1_20_50,32,200,split,,,,0.75/0.027,0.719/0.017,0.767/0.026,0.945/0.015,0.847/0.02,0.233/0.019,0.414/0.018,,,,0.518/0.035
